Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
111,205.27151,18.964916,229.38306,176.37036,94.2,207.6425,13.027565,231.28462,168.66307,95.47619047619048,228141,469.8102433681488,0.032639,0.16489193,9.932523
112,201.7858,8.69337,215.35484,188.80257,92.2,205.52501,24.353575,239.10207,113.730225,93.54545454545455,230199,474.0632519721985,-0.0014202686,0.18482225,9.932523
113,203.42615,3.9763944,208.90752,196.95451,93.2,209.18532,13.1058655,230.60703,182.94615,95.52380952380952,232205,478.2554042339325,0.024989648,0.121774614,9.932523
114,213.24712,12.965238,229.97356,193.18571,97.8,195.15527,41.401917,238.96475,68.484215,91.0909090909091,234209,482.47242498397827,-0.06269796,0.30233756,9.932523
115,212.36194,11.205826,228.73376,194.82571,96.4,200.23293,26.567064,233.16524,126.08688,93.31818181818181,236262,486.7650442123413,-0.034362406,0.24111886,9.932523
116,215.73074,31.221224,255.39243,168.2834,103.0,207.52776,14.481486,232.07593,179.11115,96.33333333333333,238285,490.8938465118408,0.03656943,0.1426972,9.932523
117,208.43701,18.68664,236.66599,185.24585,94.6,204.71002,20.061422,234.6709,141.12022,93.9090909090909,240351,495.1870286464691,-0.0016715686,0.19090667,9.932523
118,210.59473,11.705306,230.56401,194.15341,97.4,210.22592,13.778297,242.69055,167.3758,94.5909090909091,242432,499.5380070209503,0.03770997,0.109840184,9.932523
119,210.73483,9.038654,223.7466,198.02698,97.0,208.05559,10.582371,225.23366,188.33453,95.76190476190476,244443,503.7483661174774,-0.00788283,0.1259744,9.932523
120,205.42264,18.415516,220.78157,169.97629,93.6,199.72353,24.788584,231.57132,119.0338,92.45454545454545,246477,507.9780216217041,0.014465505,0.21497999,9.932523
121,231.24933,3.9610372,237.36078,226.74153,110.0,214.41623,15.559417,254.03139,189.52415,98.47619047619048,248545,512.2110786437988,-0.027918836,0.12623195,9.932523
122,230.94456,16.128277,254.967,211.3602,111.0,213.17532,15.700521,243.88669,180.14877,97.9047619047619,250601,516.4453091621399,0.010061687,0.123793155,9.932523
123,216.13284,3.9379494,221.96806,211.2286,98.4,210.30357,17.85759,233.36154,149.15877,94.63636363636364,252683,520.798141002655,-0.029350635,0.120001286,9.932523
124,209.98357,11.836598,224.75388,195.97365,97.0,201.94531,35.95159,244.27318,69.83238,94.36363636363636,254759,525.1180326938629,-0.03176574,0.29185137,9.932523
125,212.94716,11.444565,231.53856,203.40294,104.5,209.9295,27.813099,245.99678,99.410065,96.76190476190476,256791,529.234655380249,-0.030036656,0.2024466,9.932523
126,183.26175,41.828247,217.72812,111.90909,83.8,211.62798,20.082838,252.02673,144.48724,97.85714285714286,258846,533.4000988006592,-0.053201392,0.19146499,9.932523
127,202.67847,44.32235,248.1825,132.5504,95.0,215.79619,21.333647,257.56274,158.06583,100.6,260858,537.5854604244232,0.036766317,0.14140335,9.932523
128,199.30254,12.637323,211.3182,175.57983,91.4,219.73083,12.001537,250.53685,205.65057,101.7,262892,541.7737100124359,-0.019373007,0.10857409,9.932523
129,216.6975,8.05386,224.21204,203.1153,102.5,209.69696,25.186333,250.23892,141.61992,97.66666666666667,264943,545.9457304477692,-0.020133864,0.19445363,9.932523
130,209.39131,35.064907,234.98407,142.38278,98.4,216.79086,32.573036,310.40955,129.27292,103.1,267005,550.2591450214386,0.0060205916,0.1971362,9.932523
131,219.41066,16.66695,243.834,198.21793,104.75,225.98616,14.44845,275.5747,205.16563,103.45,269074,554.4669811725616,0.018490732,0.110246494,9.932523
132,217.23206,14.093061,236.58546,194.89449,99.6,211.07913,35.107594,263.11774,88.144714,101.35,271101,558.7418172359467,-0.0049422896,0.5298122,9.932523
133,217.1053,11.365409,230.9791,199.98047,97.6,213.91841,28.629211,243.80377,138.37611,99.47619047619048,273190,563.1071622371674,0.030441094,0.23202838,9.932523
134,187.52707,36.033165,229.4315,133.38762,91.6,210.91216,28.902458,240.73282,112.694405,97.66666666666667,275241,567.4988477230072,0.003939349,0.2607142,9.932523
135,220.90474,22.584415,257.8287,190.38742,107.2,224.40146,15.2073145,250.75418,194.58334,104.35,277328,571.9697344303131,0.06239423,0.11315536,9.932523
136,193.46677,36.023598,220.57715,122.82504,89.0,211.73734,33.92397,257.81564,94.44544,99.0,279407,576.2602796554565,-0.031598743,0.23645078,9.932523
137,229.31053,16.796185,254.0957,206.69081,103.0,217.41272,17.550327,258.2096,173.39407,101.5,281437,580.4249045848846,0.0051025804,0.15868184,9.932523
138,220.85226,19.60745,244.15474,187.13042,102.6,231.80026,28.227045,302.30695,183.32721,111.83333333333333,283450,584.6800606250763,0.029086096,0.15101591,9.932523
139,217.35666,8.457936,224.88986,201.60783,98.0,221.41968,20.033136,265.73044,175.6452,103.6,285522,589.0113575458527,-0.0051123127,0.16081838,9.932523
140,215.29733,38.1831,252.85611,154.59152,112.5,224.29044,20.929646,260.12738,165.27092,105.0,287622,593.3403706550598,-0.023067452,0.14159733,9.932523
141,195.49188,54.95759,237.58833,86.74299,90.6,225.01825,21.232924,266.2296,163.46173,106.26315789473684,289641,597.5282487869263,0.0012703716,0.14562798,9.932523
142,213.56433,8.593917,227.81487,201.07744,100.6,224.94696,22.439867,270.25238,165.80542,105.94736842105263,291654,601.7724933624268,-0.014064238,0.12695767,9.932523
143,230.31888,9.664353,247.03065,224.11345,104.25,222.79716,24.710196,268.30554,179.88983,104.0,293734,606.0120165348053,0.018074535,0.15891917,9.932523
144,243.46558,8.805119,254.23834,230.22562,123.25,220.1376,25.940784,263.9306,168.10132,101.8,295770,610.2888059616089,0.040190153,0.17862245,9.932523
145,177.72115,30.909893,208.65895,122.28301,89.2,221.47191,33.662468,255.837,150.26772,109.6842105263158,297854,614.5634171962738,0.0551176,0.30915752,9.932523
146,230.02675,11.174086,243.50685,213.01813,105.5,236.09706,20.774807,279.01245,193.88869,114.0,299906,618.7805519104004,-0.01541334,0.11399196,9.932523
